JAVA开发,12-20K,"精通 (Java && SSH / SpringMVC&MyBatis),对框架源码级有研究者优先考虑；精通MySQL的使用，熟悉分布式数据库的设计与优化；有MongoDB、Redis、Memcached等缓存数据库开发经验；熟悉Linux操作系统，掌握该系统下常用命令和工具的使用，熟悉脚本语言（shell、perl、python）更佳；擅长Java性能调优，对大型分布式系统有较深入的研究，具备高并发高可用性系统开发经验者优先；","中软国际有限公司（以下简称：中软国际）是中国领先的大型综合性软件与信息服务企业，成立于2000年，为香港主板上市公司，股票代码00354，员工约62,000人。面对当今互联网化，以及云计算、大数据的挑战，中软国际建立了线下与线上互动的业务结构（O2O）。线下业务依托中软国际多年积累起来的传统",东莞市 东莞市 溪流背坡村(华为) D区
测试大数据开发工程师,13-25K,工作内容:1、通过对研发过程中产生的数据进行分析和AI模型训练，使研发过程智能化2、设计和构建核心AI基础架构组件，以简化AI和机器学习技术的使用，帮助构建和运营业务交付3、为大规模数据分析建立可扩展，高效，自动化的流程。技能要求:1、计算机科学或相关领域（专注于AI或机器学习）2、熟练应用的Python / JAVA / C编程技巧3、具有Spark，Tensorflow等分析工具的经验4、熟悉SQL数据库或类似经验,消费者BG/软件部,东莞市 东莞市 华为欧洲小镇
软件开发高级工程师,21-40K,1、深入理解并精通C/C++/Java/Python/Go等一种或多种语言的开发应用，具备大型软件产品设计和开发经验；2、5年及以上项目开发经验，独立承担过模块开发、架构设计工作；3、内心对技术有激情，喜欢钻研，能快速接受和掌握新技术，有较强的独立、主动的学习能力；4、参与软件技术竞争力构建，架构设计，技术规划，分析业界发展趋势，完成技术竞争力识别；（软件架构岗位）5、熟悉网络安全等相关领域，对安全攻防、渗透测试（如DDOS攻防）等相关项目经历（高级安全岗位）,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 松山湖 环湖路华为基地
大数据开发工程师,15-30K,岗位职责1、负责Hadoop/Spark/图数据库/流处理/搜索引擎/协同计算等产品设计和开发；2、负责Hadoop/Spark生态圈组件维护，开源社区动态跟踪、竞争力分析和规划技术演进。岗位要求：1、3年以上软件设计和开发经验，精通Java/Scala/Python/C/C++中的一种或多种，熟悉Linux/Unix操作系统原理；2、有分布式系统设计开发经验，能独立承担软件模块设计和开发工作；3、精通Hadoop、Spark、HBase、Hive、ElasticSearch、Flink等组件内核源码优先，Hadoop、Flink、HBase社区Committer、PMC优先。,消费者BG/软件部,东莞市 东莞市 溪流背坡村(华为)
通用软件开发工程师,13-25K,岗位职责：      在这里，你将从事IT应用层软件、分布式云化软件、互联网软件等的设计开发，可以采用敏捷、Devops、开源等先进的软件设计开发模式，接触最前沿的产品和软件技术，成为大容量高并发技术的专家；你将参与华为产品的软件研发工作，包括但不限于：1、完成从客户需求到软件产品定义、架构设计、开发实现、再到上线运营维护等产品生命周期中的各个环节；2、创造性解决产品在实现过程中的技术难题，应用前沿技术提升产品的核心竞争力，如分布式系统、性能调优、可靠性、数据库等。岗位要求：1、计算机、软件、通信等相关专业本科及以上学历；2、热爱编程，基础扎实，熟悉掌握但不限于JAVA/C++/C/Python/JS/HTML/GO等编程语言中的一种或数种，有良好的编程习惯；3、优选条件：（1）熟悉TCP/IP协议及互联网常见应用和协议的原理、熟JS/AS/AJAX/HTML5/CSS等前端开发技术。（2）有IT应用软件、互联网软件、IOS/安卓等相关产品开发经验，不满足于课堂所学，在校期间积极参加校内外软件编程大赛或积极参于编程开源社区组织。工作地点：深圳、东莞、北京、南京、西安、武汉、上海、杭州,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞东莞市溪流背坡村(华为)
Java,13-26K,华为2012实验室招聘软件开发工程师(包含初级/中级/高级)【工作职责】1、负责华为软件平台设计、开发和优化工作，实现高质量代码持续开发和重构2、负责软件研发和产品应用过程中的稳定性、性能等问题的定位和解决【岗位要求】关键技能：1、 对技术有强烈的进取心，优秀的分析问题和解决问题的能力，抗压能力强2、 精通Java/Python/C/C++/Go/Vue/Angular（其中一种），有软件编程/优化经验3、 数据结构、操作系统、计算机体系结构等基础理论扎实专业知识：1、 计算机/信息系统/通讯等相关专业，本科及以上学历，英语四级及以上。2、 对技术有激情，喜欢钻研，有较强的自主学习能力，能够快速接受和掌握新技术。3、 具有良好的沟通交流能力和团队合作精神。工作地点：深圳/东莞/成都/上海/武汉/北京有意向请联系,消费者BG/软件部,东莞东莞市华为松山湖工业园
java开发工程师,15-30K·15薪,工作地：东莞/南京/北京职责概述：1、负责云服务、大数据服务及网络oss领域相关服务代码开发，能够与团队共同高质量交付的相应职责。 2、负责子系统架构、模块化设计、分析，以及核心代码编写，能够与团队完成高质量交付的相应职责。专业知识： 1、计算机等相关专业，本科及以上学历，英语通过四级及以上。2、熟练掌握Java开发语言或Python，有服务端开发经验，熟悉多线程、高并发等常用开发技术，有独立解决性能及可靠性问题的能力。 3、熟悉JS、Jquery，掌握HTTP/HTTPS协议，有Web前台开发经验优先。 4、有云计算及大数据领域开发经验优先。,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 华为溪流背坡村F区
网络安全工程师（OD岗位）,16-30K,1、参与到云平台容器安全、应用安全、网络安全等安全服务组件的研发、交付及解决方案交付；2、深度参与并完成云安全的技术规划、方案设计，改进代码及重构，提升安全服务的代码质量和效率；3、实时了解云安全的前沿技术问题，并负责将前沿的技术转化为可落地的安全服务产品特性。岗位要求：1、精通Java、Python、GO、C等一种或多种编程语言，具备良好的算法和编程能力；2、计算机、网络安全、信息安全、密码学等相关专业；3、具备安全产品或云计算项目开发经验者优先。,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 溪流背坡村(华为)
公共开发软件工程师,12-24K·16薪,岗位职责：承担公有云、私有云、SDN/NFV、IOT等运营、运维系统中相关模块的设计、分析，以及代码开发、具体技术方案的实现，同时完成AT/UT等测试岗位要求：1、全日制本科以上学历，软件工程/计算机/电子/通信等相关专业毕业；2、精通至少一种（Java、JS、C++、Python等）开发语言；熟练使用至少一种数据库（SqlServer、Oracle、Mysql、DB2等），精通SQL和常见优化。,消费者BG/软件部,东莞市 东莞市 溪流背坡村(华为)
软件开发工程,14-27K,"软件开发工程师	专业能力：1）精通java、python、JS、Go中的一种，熟练掌握java1.8或python3.7版本新特性。2）熟悉mysql/redis数据库使用，熟悉linux操作系统及shell编程者优先；3）熟悉微服务开发模式，具有良好的编码规范意识者优先。经验要求：1、具备1-3年以上产品软件开发经验。满足一下条件优先：2、熟悉Spring、MVC、mybits等开发框架，具备web产品和服务化开发能力。3、熟悉网络安全、计算机基本算法、网络通讯协议等相关计算机知识。	1、承担公有云、私有云、SDN/NFV、IOT等运营、运维系统中Web服务前端服务的分析、设计、开发工作；2、能够独立完成Web服务的上线、性能优化和维护工作。	深圳、东莞、西安、杭州",华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 松山湖 溪流背坡村
Java,15-30K·14薪,工作地：东莞/南京/北京职责概述：1、负责云服务、大数据服务及网络oss领域相关服务代码开发，能够与团队共同高质量交付的相应职责。2、负责子系统架构、模块化设计、分析，以及核心代码编写，能够与团队完成高质量交付的相应职责。专业知识：1、计算机等相关专业，本科及以上学历，英语通过四级及以上。2、熟练掌握Java开发语言或Python，有服务端开发经验，熟悉多线程、高并发等常用开发技术，有独立解决性能及可靠性问题的能力。3、熟悉JS、Jquery，掌握HTTP/HTTPS协议，有Web前台开发经验优先。4、有云计算及大数据领域开发经验优先。,消费者BG/软件部,东莞溪流背坡村(华为)
软件工程师,18-21K,【工作内容】1、负责华为全场景分布式OS自动化测试框架开发，构建分布式测试能力。2、负责华为终端设备功能、性能、稳定性等测试工具设计和开发。3、主导技术难题攻关，引入和研发高质量的自动化测试框架。【岗位要求】关键技能：1、 精通Java/Python/C/C++/Go（至少一种），有较强的编程能力2、了解Android自动化测试工具(uiautomator、instrumentation等)原理优先3. 主导过大型互联网产品测试工具开发经验优先。专业知识：1、 计算机/信息系统/通讯等相关专业，本科及以上学历，英语四级及以上。2、 对技术有激情，喜欢钻研，有较强的自主学习能力，能够快速接受和掌握新技术。3、 具有良好的沟通交流能力和团队合作精神。,消费者BG/软件部,东莞市 东莞市 华为欧洲小镇
java软件工程师,15-25K·14薪,"软件开发工程师	专业能力：1）精通java、python、JS、Go中的一种，熟练掌握java1.8或python3.7版本新特性。2）熟悉mysql/redis数据库使用，熟悉linux操作系统及shell编程者优先；3）熟悉微服务开发模式，具有良好的编码规范意识者优先。经验要求：1、具备1-3年以上产品软件开发经验。满足以下条件优先：2、熟悉Spring、MVC、mybits等开发框架，具备web产品和服务化开发能力。3、熟悉网络安全、计算机基本算法、网络通讯协议等相关计算机知识。	1、承担公有云、私有云、SDN/NFV、IOT等运营、运维系统中Web服务前端服务的分析、设计、开发工作；2、能够独立完成Web服务的上线、性能优化和维护工作。	深圳、东莞、西安、杭州",华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 松山湖 松山湖溪流背坡村
流水线构建开发,25-45K·18薪,"""1、负责产品研发Java/Python/C/C++等不同语言编译构建特征，构建先进的编译构建能力（三种语言，三种专家）2、打造GTS全量安全可信的构建能力，支持GTS产品实现高效、可信构建 ""	""1、精通CI/CD/DevOps/等软件工程理论方法，并具有5~10以上的应用开发经验;2、精通Java/Go/Python/javascript等语言开发，对这些语言的编译及解释器原理有深入理解3、有大型分布式编程经验，精通高并发应用开发的技术栈及技能；4、精通Jenkins等业界开源的持续集成/交付工具，深入了解分布式调度技术；熟悉虚拟化、容器、云基础设施技术，了解资源动态调度，业务监控者尤佳""	""1、掌握业界DevOps、安全可信等工程能力及方法；2、熟悉微服务框架开发，有大规模并发开发经验3、有良好的软件设计能力，对用户各种复杂编译构建场景有良好的理解和需求转化能力""",消费者BG/软件部,东莞东莞市华为南方基地
初级软件开发工程师,12-22K,岗位职责： 1、 承担多个模块的代码设计、编写、单元测试、静态检查、本地构建、测试环境搭建、问题定位等工作。 2、 参与软件架构设计、优化，参与引入业界软件主流技术，从架构，效率等方面提升软件竞争力。 岗位要求： 1、  深入理解并精通C/C++/Java/Python/Go/Web等一种或多种语言的开发应用。2、  有项目开发经验，独立承担过模块开发、维护工作，并能独立承担系统和模块开发设计工作。 3、  具有良好的沟通能力，刻苦、敬业、有上进心，对技术有激情，喜欢钻研，有较强的独立、主动的学习能力。4、  满足下列条件之一优先：a)      熟悉常用网络协议，有通信设备开发经验；b)     掌握组件化、服务化相关软件架构和技术；c)      具备丰富的多线程、分布式、云化/虚拟化设计和开发经验。,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 松山湖
通用软件开发工程师,15-30K·15薪,工作地点：东莞松山湖职位描述：承担公有云、私有云、SDN/NFV、IOT等运营、运维系统中相关模块的设计、分析，以及代码开发、具体技术方案的实现，同时完成AT/UT等测试，能够与团队融洽协作，高质量完成系统交付。1、熟悉DevOps和服务化的开发模式，或有参与过大型网站的设计和开发；2、承担公有云、私有云、SDN/NFV、IOT等运营、运维系统中Web服务前端服务的分析、设计、开发工作；3、能够独立完成Web服务的上线、性能优化和维护工作。要求：1、全日制本科以上学历，有良好的英语听说读写能力，软件工程/计算机/电子/通信等相关专业毕业；2、精通至少一种（Java、JS、C++、Python、Go等）开发语言；熟练使用至少一种数据库（SqlServer、Oracle、Mysql、DB2等），精通SQL和常见优化；3、熟悉JavaScript/CSS/HTML/Angular/React/Node.js，熟悉web安全、响应式设计，熟练使用Redis、mysql；薪资：15k-30k,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞东莞市华为溪流背坡村F区
java,15-30K·14薪,1、负责云服务、大数据服务及网络oss领域相关服务代码开发，能够与团队共同高质量交付的相应职责。2、负责子系统架构、模块化设计、分析，以及核心代码编写，能够与团队完成高质量交付的相应职责。专业知识：1、计算机等相关专业，本科及以上学历，英语通过四级及以上。2、熟练掌握Java开发语言或Python，有服务端开发经验，熟悉多线程、高并发等常用开发技术，有独立解决性能及可靠性问题的能力。3、熟悉JS、Jquery，掌握HTTP/HTTPS协议，有Web前台开发经验优先。4、有云计算及大数据领域开发经验优先。,消费者BG/软件部,东莞市 东莞市 松山湖 华为溪流背坡村
件开发工程师（初级/中级/高级）,13-26K,关键技能：1、 对技术有强烈的进取心，优秀的分析问题和解决问题的能力，抗压能力强2、 精通Java/Python/C/C++/Go/Vue/Angular（其中一种），有2年以上软件编程/优化经验3、 数据结构、操作系统、计算机体系结构等基础理论扎实专业知识：1、 计算机/信息系统/通讯等相关专业，本科及以上学历，英语四级及以上。2、 对技术有激情，喜欢钻研，有较强的自主学习能力，能够快速接受和掌握新技术。3、 具有良好的沟通交流能力和团队合作精神。,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 松山湖风景区
java,15-30K,职责概述：1、负责云服务、大数据服务及网络oss领域相关服务代码开发，能够与团队共同高质量交付的相应职责。2、负责子系统架构、模块化设计、分析，以及核心代码编写，能够与团队完成高质量交付的相应职责。专业知识：1、计算机等相关专业，本科及以上学历，英语通过四级及以上。2、熟练掌握Java开发语言或Python，有服务端开发经验，熟悉多线程、高并发等常用开发技术，有独立解决性能及可靠性问题的能力。3、熟悉JS、Jquery，掌握HTTP/HTTPS协议，有Web前台开发经验优先。4、有云计算及大数据领域开发经验优先。,消费者BG/软件部,东莞市 东莞市 华为溪流背坡村E区
高性能计算工程师,20-40K·14薪,"1.具备良好的计算机，软件工程等专业领域基础知识。2.具备高性能计算，大数据，云计算相关领域开发维护经验。3.至少精通C/C++/JAVA/python 中一自种编程语言。4.有完整的项目开发经验，具备系统核心模块看护经验。5.熟悉spark, hadoop等大数据平台优先。",华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞东莞市华为溪流背坡村K区华为溪村
大数据开发工程师,25-50K,"职位描述：1、基于客户DC运维场景和数据流向，负责数据中心数据资产管理和运维数据顶层架构设计；2、探索研究数据采集、清洗、处理、存储等关键技术方向，结合DC运维场景识别关键技术突破点，负责架构/平台/技术项目等建设，提前做好技术准备；专业知识：1. 具有主流大数据工具/平台实际项目经验,熟练掌握Hadoop、Spark、Storm、TensorFlow等工具或平台，并熟悉所使用工具的技术原理、主要特点；2. 编程基础扎实，熟悉算法数据结构，有较好的Python/Java/Scala开发经验，熟悉Linux操作系统及shell语言；3. 主要有过大数据平台产品的核心功能开发、性能调优、能有制定技术方案能力，有一般大数据架构的能力优先。4. 在机器学习或数据挖掘方向有较强的积累，熟悉经典的算法并有实践经验;",消费者BG/软件部,东莞市 东莞市 东莞松山湖高新技术产业开发区 -松山湖高新技术产业开发区环湖路9号华为溪流背坡村
容器开发高级工程师,15-20K·13薪,1、华为内部大厂资源2、行业最佳薪资3、一对一导师培训,岗位职责：1、负责基于Kubernetes容器服务的架构设计、开发等工作；2、参与其他开源容器产品和国内外相关前沿技术预研；3、牵引服务团队的技术方向和服务的竞争力构建。岗位要求：1、熟练掌握GO语言开发，具备Java、C、Python等其他一种或多种语言开发经验；2、熟悉Kubernetes、Docker等容器生态软件技术原理，具有丰富的面向容器的集群资源调度平台使用经验。3、熟悉Docker/Kubernetes 生态开源项目代码，有社区贡献者优先；4、具备良好沟通以及协调能力，能胜任跨团队跨部门协作。,东莞华为溪流背坡村K区
通用开发工程师,25-50K,岗位描述：1、有关键模块/组件的需求分析、方案设计、软件开发经验，具备一定的数据产品分析洞察及规划能力；2、对技术有激情，喜欢钻研，能快速接受和掌握新技术，有较强的独立钻研、自学习能力；3、有通信行业网管、资管、工具平台、微服务软件模块开发成功实践优先4、对云化、虚拟化环境的大数据、机器学习/深度学习或使用有成功实践经验者优先岗位要求：1、熟悉JAVA、Python、JS中的至少一种，掌握常见的数据结构、算法，了解软件工程、敏捷开发等知识，熟悉常用设计模式；2、了解大数据开发框架，熟悉Hadoop/Spark/Hbase/MPP DB及业界主流流处理平台（如Storm/Flink/Spark Streaming等之一）;3、理解SOA、微服务、中间件等PaaS相关的关键理念与技术，并对其有广泛的实践与应用经验者优先,消费者BG/软件部,东莞市 东莞市 溪流背坡村(华为) 松山湖高新技术产业开发区环湖路9号华为溪流背坡村
Java开发工程师,20-40K,岗位职责：需求设计、开发、实现和测试端到端的功能特性交付。任职要求：1、熟练使用Java、Python、C、C++等主流开发语言。2、熟悉Devops开发流程及微服务开发模式3、熟悉Hadoop、Spark、HDFS、Docker等技术者优先4、3年以上软件开发经验,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞东莞松山湖高新技术产业开发区环湖路9号华为溪流背坡
云计算软件开发工程师,16-30K,1.负责运维平台开发部公有云服务、运维工具整体软件开发与交付，保证交付质量和负责版本维护2.推动以及开发高效的自动化运维、管理工具，提升运维工作效率3负责软件架构、关键构件、接口的设计，技术难题攻关，解决性能和安全性问题岗位要求:1.精通大规模分布式系统运维场景的设计，精通java、python、go至少一种语言以及该语言相关的主流框架2.熟悉多线程系统开发，对协程、内存管理、分布式架构，了解linux文件和进程管理，相关命令行工具,消费者BG/软件部,东莞东莞市溪流背坡村(华为)
高级开发工程师,15-30K,大数据开发工程师，java，hadoop，python等技术,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞东莞市华为溪流背坡村K区
大数据高级软件开发工程师,12-24K,华为2012服务工具产品部承载着“构筑业界第一的服务工具解决方案，支撑专业服务为运营商的卓越运营创造价值”的使命，提供面向大数据分析与服务定制/开发/管理的解决方案平台，支撑业务领域面向运营商数字化转型解决方案的落地，帮助客户构建基于数据资产与API的开放生态。负责网络规划、网络优化、网络维护系列化工具系统技术研究、开发交付，支撑专业服务为运营商持续构建精品网络的商用目标；支撑运营商应对数字经济到来后的运维领域、辅助运营领域的商业转型，为客户创造价值；工作地点：深圳龙岗坂田华为基地 / 东莞松山湖 华为欧洲小镇基地招聘对象：985/211院校毕业，前端大数据高级开发工程师、后端大数据高级开发工程师；高级开发工程师要求本科4年及以上工作经验，硕士3年及以上工作经验。岗位职责（供高级开发工程师参考）：1、独立或主持完成多个模块的软件需求分析、软件设计、代码编写、单元测试、集成测试、静态检查、本地构建等工作；2、负责特性/子系统设计文档和接口，负责相关头文件、参与核心代码开发，并通过设计有效地提升开发、测试、维护等全流程及产品全生命周期效率；3、主导版本端到端交付，负责R版本或某子系统的优化，有效提升代码执行效率（或性能）或明显缩减代码规模。分析产品可维护需求及其价值，参与产品或平台新版本可维护设计改进，提升产品诊断能力。岗位要求：业务技能要求：1、有丰富的关键核心模块/组件的需求分析、方案设计、软件开发经验，具备一定的数据产品分析洞察及规划能力；2、能够深入理解产品的业务场景和关键需求，参加过大规模软件系统开发，并独立承担10K以上模块的开发和维护；3、业务理解力强，对技术有激情，喜欢钻研，能快速接受和掌握新技术;4、对云化、虚拟化环境的大数据及其应用有成功实践经验者优先。专业知识要求：1、熟悉JAVA、Python、JS中的一种或者多种语言，掌握常见的数据结构、算法，了解软件工程、敏捷开发等知识，熟悉常用设计模式。2、熟悉大数据开发框架，熟悉Hadoop/Spark/Hbase/Redis/MPP DB及业界主流流处理平台，如Storm/Flink/Spark Streaming其中之一。3、理解SOA、微服务、中间件等PaaS相关的关键理念与技术，并对其有广泛的实践与应用经验者优先。4、长期从事互联网开发，熟悉虚拟化、云计算、NFV、SDN、OpenStack、VMWare、大数据结构等相关知识者优先。薪酬面谈！薪酬面谈！薪酬面谈！,消费者BG/软件部,东莞松山湖/华为欧洲小镇基地/巴黎
软件开发工程师,13-26K,【工作职责】     负责彩铃软件版本的设计、开发和交付。     1、负责彩铃软件平台的设计开发，提升彩铃的用户体验和彩铃定位定界能力等DFX能力。     2、负责产品的模块分析与开发实现，对产品的特性和竞争力负责。【业务技能要求】     1、 掌握java/Python等编程语言中至少一种，了解相关语言主流框架；     2、 熟悉Spring、mybatis等架构开发；     3、 2年以上开发经验。 专业知识要求： 熟练掌握操作系统、数据库、编程语言、网络协议、网络安全、虚 拟化、、网络安全、软件工程、CMMI/敏捷等基础知识和基本概念。,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 华为溪流背坡村F区(南1门)
数据挖掘,15-30K,"大数据开发工程师工作职责：1.参与AI大数据相关产品子模块，子产品开发2.参与大数据产品与应用建设，挖掘分析工程和数据管理体系落地3.参与AI大数据系统的关键性能调优，解决在商用过程中碰到的关键技术难题业务技能要求：1.掌握python或java服务端编程，具备前端HTML5/JS开发，部署Tomcat经验者优先2.了解数据仓库建设理论与方法，具有实践经验。熟练SQL，有海量数据处理经验优先3.理解Hadoop ecosystem,及各种大数据计算框架，熟练使用Storm,Hadoop,Spark,HDFS,Kafka,ElasticSearch,Solr 理解 Lucence,有优化经验优先专业知识要求：1.了解大数据系统架构和设计2.了解java或python 服务端编程3.了解前端开发和部署4.了解各种大数据计算框架及Hadoop等技术",消费者BG/软件部,东莞松山湖
Java,20-40K,1. 3年以上编码经验，掌握c/c++、java/scala、python中的至少一种，掌握常见的数据结构、软件算法，掌握常见的设计模式2. 有代码性能优化、代码架构重构经验者优先3. 有机器学习、图计算、数据库、数学优化等算法开发经验者优先,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞东莞市溪流背坡村(华为)K区
软件开发工程师,15-30K·15薪,年终奖根据绩效2-4个月。,【岗位职责】负责软件模块化设计、分析，以及代码开发、具体技术方案的实现，同时完成AT/UT等测试，能够与团队融洽协作，高质量完成系统交付。【岗位要求】1、熟练掌握Java、Python、JS中的至少一种；熟练使用至少一种数据库（Mysql、Redis、Oracle等），熟悉linux操作系统及shell编程；2、具备1年以上产品软件开发经验，熟悉Spring、MVC、mybits等开发框架，具备web产品和服务化开发能力；3、视野开阔，思维活跃，前瞻学习能力强，有独立工作能力和解决问题能力；能承受压力，具备以客户为中心，追求卓越的精神。【优招条件】1、有Web、大数据、分布式、服务化等相关经验者优先；2、熟练撑据java1.8和python3.7版本新特性优先。,东莞市 东莞市 溪流背坡村(华为) 1
容器开发工程师【华为OD】,13-26K,岗位职责：1、负责基于Kubernetes容器服务的架构设计、开发等工作；2、参与其他开源容器产品和国内外相关前沿技术预研；3、牵引服务团队的技术方向和服务的竞争力构建。岗位要求：1、熟练掌握Go语言开发，具备Java、C、Python等其他一种或多种语言开发经验；2、熟悉Kubernetes、Docker等容器生态软件技术原理，具有丰富的面向容器的集群资源调度平台使用经验。3、熟悉Docker/Kubernetes生态开源项目代码，有社区贡献者优先；4、具备良好的沟通以及协调能力，能胜任跨团队跨部门协作。,华为在IP领域有着超过20年的专业积累，我们致力于打造差异化的创新产品，持续将5G、云、AI等数字技术创新运用于IP技术中，构建无处不在的极致联接体验，助力用户加速迈入万物互联的智能世界。市场份额持续领先：我们在全球150个国家拥有数万家渠道和合作伙伴，拥有500亿市场空间，5年内净增百亿，实现,东莞市 东莞市 溪流背坡村(华为)
软件开发工程师,30-50K,【工作职责】1、负责华为软件平台设计、开发和优化工作，实现高质量代码持续开发和重构2、负责软件研发和产品应用过程中的稳定性、性能等问题的定位和解决【岗位要求】关键技能：1、 对技术有强烈的进取心，优秀的分析问题和解决问题的能力，抗压能力强2、 精通Java/Python/C/C++/Go/Vue/Angular（其中一种），有4年以上软件编程/优化经验3、 数据结构、操作系统、计算机体系结构等基础理论扎实专业知识：1、 计算机/信息系统/通讯等相关专业，本科及以上学历，英语四级及以上。2、 对技术有激情，喜欢钻研，有较强的自主学习能力，能够快速接受和掌握新技术。3、 具有良好的沟通交流能力和团队合作精神。,消费者BG/软件部,东莞市 东莞市 松山湖 华为
